customer_id,age,gender,income,education,occupation,marital_status,region,num_dependents,credit_score,tenure_years,is_churned
C00001,47,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00002,33,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00003,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00004,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00005,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00006,18,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00007,57,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00008,23,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00009,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00010,47,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00011,47,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00012,18,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00013,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00014,62,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00015,47,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00016,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00017,28,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00018,38,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00019,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00020,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00021,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00022,38,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00023,33,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00024,57,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00025,42,Female,53248.0,Associate,Accountant,Divorced,Central,0,538,5.4,False
C00026,28,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00027,38,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00028,28,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00029,52,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00030,38,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00031,42,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00032,47,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00033,42,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00034,28,Female,53248.0,Associate,Accountant,Married,Central,0,538,5.4,False
C00035,33,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00036,28,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00037,47,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00038,52,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00039,62,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00040,52,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00041,42,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00042,28,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00043,33,Female,53248.0,Associate,Accountant,Married,East,0,538,5.4,False
C00044,28,Female,77824.0,Associate,Accountant,Married,East,0,538,5.4,False
C00045,18,Female,28672.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00046,23,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00047,18,Female,28672.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00048,42,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00049,23,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00050,28,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00051,23,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00052,38,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00053,38,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00054,57,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00055,47,Female,77824.0,Bachelor,Accountant,Married,East,0,538,5.4,False
C00056,47,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00057,18,Female,28672.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00058,33,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00059,57,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00060,18,Female,28672.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00061,28,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00062,23,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00063,28,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00064,57,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00065,52,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00066,57,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00067,33,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00068,33,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00069,42,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00070,62,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00071,47,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00072,42,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00073,18,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00074,23,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00075,42,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00076,57,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00077,38,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00078,28,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00079,62,Male,77824.0,Bachelor,Accountant,Married,East,1,538,5.4,False
C00080,42,Male,77824.0,Associate,Accountant,Married,East,1,589,5.4,False
C00081,62,Male,77824.0,Associate,Accountant,Married,East,1,589,5.4,False
C00082,62,Male,77824.0,Associate,Accountant,Married,East,1,589,5.4,False
C00083,38,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00084,42,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00085,18,Female,28672.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00086,23,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00087,33,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00088,38,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00089,28,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00090,52,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00091,28,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00092,57,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00093,33,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00094,57,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00095,62,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00096,42,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00097,62,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00098,33,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00099,42,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00100,28,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00101,62,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00102,62,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00103,42,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00104,38,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00105,52,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00106,33,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00107,38,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00108,52,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00109,47,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00110,57,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00111,28,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00112,62,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00113,23,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00114,47,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00115,18,Female,28672.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00116,38,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00117,57,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00118,28,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00119,57,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00120,57,Male,77824.0,Associate,Accountant,Married,North,1,589,5.4,False
C00121,42,Male,77824.0,Associate,Accountant,Single,North,1,589,5.4,False
C00122,18,Female,53248.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00123,33,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00124,42,Male,77824.0,Associate,Accountant,Single,North,2,589,5.4,False
C00125,18,Female,53248.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00126,42,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00127,62,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00128,38,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00129,18,Female,53248.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00130,52,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00131,33,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00132,42,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00133,57,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00134,47,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00135,38,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00136,28,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00137,52,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00138,47,Male,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00139,57,Non-binary,77824.0,Associate,Accountant,Single,South,2,589,5.4,False
C00140,33,Female,53248.0,Bachelor,Business Owner,Divorced,Central,0,538,5.4,False
C00141,28,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00142,42,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00143,42,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00144,38,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00145,62,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00146,38,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00147,18,Female,53248.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00148,38,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00149,62,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00150,52,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00151,62,Non-binary,102400.0,Bachelor,Accountant,Single,South,2,538,5.4,False
C00152,23,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00153,62,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00154,33,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00155,42,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00156,33,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00157,47,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00158,47,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00159,38,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00160,57,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00161,18,Female,53248.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00162,47,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00163,42,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00164,42,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00165,47,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00166,33,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00167,33,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00168,62,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00169,42,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00170,52,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00171,57,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00172,42,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00173,57,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00174,18,Female,53248.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00175,57,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00176,38,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
C00177,47,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00178,47,Female,53248.0,Bachelor,Business Owner,Divorced,East,0,538,5.4,False
C00179,18,Female,53248.0,Bachelor,Doctor,Married,Central,0,538,5.4,False
C00180,38,Non-binary,102400.0,Associate,Accountant,Single,West,2,589,5.4,False
