customer_id,age,gender,income,education,occupation,marital_status,region,num_dependents,credit_score,tenure_years,is_churned
sdv-id-FwpFay,47,Non-binary,60571.45,PhD,Lawyer,Single,West,1,621,5.2,False
sdv-id-vthVpX,51,Non-binary,69212.24,PhD,Student,Single,South,0,605,16.5,False
sdv-id-XnlgaZ,42,Non-binary,59722.76,High School,Student,Single,South,1,541,0.3,False
sdv-id-mLbuan,32,Non-binary,31743.7,Associate,Student,Single,North,0,592,14.4,False
sdv-id-jWWKIV,35,Non-binary,76752.45,High School,Accountant,Single,East,1,623,19.9,False
sdv-id-QoLaRM,56,Non-binary,30798.28,High School,Manager,Single,Central,1,590,15.3,False
sdv-id-iIZxOY,42,Female,190305.17,Master,Manager,Married,East,1,709,19.7,False
sdv-id-GbyukC,42,Non-binary,128998.26,PhD,Retail Worker,Single,West,0,595,16.1,False
sdv-id-FChuMs,53,Non-binary,35637.16,Associate,Lawyer,Married,South,0,545,16.8,False
sdv-id-otyTTI,55,Female,74459.6,Master,Business Owner,Single,Central,1,646,17.6,False
sdv-id-REeyrv,58,Non-binary,15000.0,High School,Accountant,Single,South,1,528,17.7,True
sdv-id-BKGJmG,44,Female,105060.92,Master,Business Owner,Single,West,1,741,16.5,False
sdv-id-Fhveac,49,Non-binary,82287.8,High School,Manager,Divorced,East,1,575,3.7,False
sdv-id-PIchIV,39,Non-binary,35506.35,Bachelor,Teacher,Widowed,East,1,600,18.1,False
sdv-id-nbtaME,48,Non-binary,24504.87,Bachelor,Student,Single,West,0,538,19.2,False
sdv-id-iJgMWZ,49,Non-binary,33205.65,High School,Student,Single,East,1,545,14.3,False
sdv-id-mvlnhQ,54,Non-binary,41021.99,High School,Teacher,Divorced,North,1,558,2.6,True
sdv-id-vIzFWL,52,Male,34253.4,High School,Manager,Single,South,1,679,1.0,False
sdv-id-aYfPFf,47,Non-binary,205629.68,Master,Business Owner,Single,East,1,704,18.0,False
sdv-id-DjXAFi,45,Non-binary,22021.84,Associate,Student,Single,South,0,572,17.7,False
sdv-id-HHyeJq,64,Non-binary,68600.85,High School,Business Owner,Divorced,South,1,729,18.8,False
sdv-id-vgZlGh,33,Non-binary,71967.02,High School,Business Owner,Widowed,East,1,561,1.9,False
sdv-id-ZhZKee,47,Non-binary,70911.93,Master,Teacher,Single,Central,1,578,15.2,False
sdv-id-tWBpjH,60,Non-binary,27870.3,High School,Lawyer,Divorced,South,0,610,14.8,False
sdv-id-PFqeat,49,Non-binary,136448.75,Master,Retail Worker,Single,West,1,635,0.4,False
sdv-id-SSpJBj,30,Non-binary,23460.06,Bachelor,Student,Married,Central,0,598,3.1,True
sdv-id-DNRKBY,55,Non-binary,213485.92,Bachelor,Manager,Single,East,1,703,2.7,False
sdv-id-InmFNO,46,Male,185660.87,Master,Manager,Single,South,0,701,17.9,False
sdv-id-rBHjHP,46,Non-binary,72869.94,Bachelor,Lawyer,Widowed,South,0,583,16.3,False
sdv-id-bLhNYB,41,Non-binary,41457.41,High School,Doctor,Single,West,0,563,19.3,False
sdv-id-dbtMmE,45,Female,85945.46,Bachelor,Nurse,Married,Central,0,531,1.7,False
sdv-id-OjCmpd,38,Non-binary,75170.55,Master,Business Owner,Single,Central,1,639,1.3,False
sdv-id-ZMgEQb,36,Non-binary,60815.9,PhD,Student,Single,West,1,639,1.6,True
sdv-id-vMjXsB,41,Non-binary,67894.83,High School,Engineer,Divorced,East,0,606,2.7,False
